Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,18,21,0,0,18.7,9.8,0.2,0,18.7,0,0
3,18,22,0,0,18.7,9.5,0.2,0,18.7,0,0
3,18,23,0,0,18.7,9.2,0.2,0,18.7,0,0
3,19,0,0,0,18.8,9,0.2,0,18.8,0,0
3,19,1,0,0,18.8,8.7,0.2,0,18.8,0,0
3,19,2,0,0,18.7,8.2,0.2,0,18.7,0,0
3,19,3,0,0,18.6,7.7,0.2,0,18.6,0,0
3,19,4,0,0,18.5,7.2,0.2,0,18.5,0,0
3,19,5,0,0,18.6,5.8,0.2,0,18.6,0,0
3,19,6,0,1,18.7,4.5,0.2,0,18.7,0,0
3,19,7,0,39,18.8,3.1,0.2,33.91,19.47,26.185,21.293
3,19,8,63,140,18.8,5.5,0.2,154.931,21.011,130.678,122.084
3,19,9,61,262,20.7,7.9,0.2,286.649,23.88,242.405,229.852
3,19,10,108,333,22.6,10.3,0.2,406.333,26.282,340.198,324.18
3,19,11,447,324,23.3,10.3,0.2,766.948,30.253,636.794,610.266
3,19,12,654,278,24,10.3,0.2,961.253,32.715,788.883,756.966
3,19,13,842,154,24,10.3,0.2,1011.92,33.184,831.207,797.791
3,19,14,840,135,23.7,9.6,0.2,925.497,32.577,766.121,735.011
3,19,15,804,113,23.3,8.9,0.2,756.267,30.998,635.689,609.201
3,19,16,695,99,23,8.2,0.2,521.657,28.659,446.41,426.628
3,19,17,442,88,21.7,8.2,0.2,250.24,24.385,205.629,194.379
3,19,18,22,32,20.3,8.2,0.2,30.912,20.618,20.499,15.81
3,19,19,0,0,19,8.2,0.2,0,19,0,0
3,19,20,0,0,18.7,8.1,0.2,0,18.7,0,0
3,19,21,0,0,18.5,8,0.2,0,18.5,0,0
3,19,22,0,0,18.2,7.9,0.2,0,18.2,0,0
3,19,23,0,0,18,7.9,0.2,0,18,0,0
3,20,0,0,0,17.7,7.8,0.2,0,17.7,0,0
3,20,1,0,0,17.5,7.7,0.2,0,17.5,0,0
3,20,2,0,0,17.5,8.6,0.2,0,17.5,0,0
3,20,3,0,0,17.5,9.4,0.2,0,17.5,0,0
3,20,4,0,0,17.5,10.3,0.2,0,17.5,0,0
3,20,5,0,0,17.5,9.8,0.2,0,17.5,0,0
3,20,6,0,1,17.4,9.2,0.2,0,17.4,0,0
3,20,7,92,49,17.4,8.7,0.2,60.813,18.009,44.526,38.985
3,20,8,372,134,18.2,10.1,0.2,291.342,20.887,249.358,236.559
3,20,9,668,125,18.9,11.5,0.2,564.969,23.624,491.524,470.144
3,20,10,784,131,19.7,12.9,0.2,788.025,25.693,674.205,646.351
3,20,11,854,125,19.9,13.9,0.2,947.57,26.667,801.419,769.058
3,20,12,866,136,20,14.9,0.2,1013.67,26.829,853.379,819.177
3,20,13,866,133,20.2,15.9,0.2,1003.8,26.604,846.304,812.353
3,20,14,829,139,19.9,15.2,0.2,919.006,25.994,780.17,748.562
3,20,15,789,117,19.7,14.6,0.2,747.936,24.84,643.66,616.889
3,20,16,682,102,19.4,13.9,0.2,516.332,23.106,451.329,431.373
3,20,17,367,105,18.9,12.7,0.2,239.43,20.732,200.061,189.008
3,20,18,8,30,18.4,11.5,0.2,27.052,18.614,17.746,13.153
3,20,19,0,0,17.9,10.3,0.2,0,17.9,0,0
3,20,20,0,0,17.9,10.6,0.2,0,17.9,0,0
3,20,21,0,0,17.9,11,0.2,0,17.9,0,0
3,20,22,0,0,17.8,11.3,0.2,0,17.8,0,0
3,20,23,0,0,17.8,11.6,0.2,0,17.8,0,0
3,21,0,0,0,17.8,12,0.2,0,17.8,0,0
3,21,1,0,0,17.8,12.3,0.2,0,17.8,0,0
3,21,2,0,0,17.6,10.3,0.2,0,17.6,0,0
3,21,3,0,0,17.4,8.2,0.2,0,17.4,0,0
3,21,4,0,0,17.2,6.2,0.2,0,17.2,0,0
3,21,5,0,0,17.4,5.2,0.2,0,17.4,0,0
3,21,6,0,0,17.5,4.1,0.2,0,17.5,0,0
3,21,7,57,47,17.7,3.1,0.2,53.453,18.738,39.715,34.344
3,21,8,399,121,19.4,3.8,0.2,290.777,24.587,245.218,232.565
3,21,9,591,170,21.2,4.4,0.2,556.903,30.357,471.393,450.726
3,21,10,818,116,22.9,5.1,0.2,800.875,34.9,661.881,634.465
3,21,11,889,107,23.1,5.8,0.2,953.657,36.225,778.168,746.631
3,21,12,898,118,23.2,6.5,0.2,1027.223,36.279,834.386,800.857
3,21,13,896,117,23.4,7.2,0.2,1016.813,35.454,829.096,795.754
3,21,14,850,128,22.5,8.7,0.2,926.223,32.073,768.739,737.536
3,21,15,793,117,21.5,10.3,0.2,750.237,28.33,637.4,610.851
3,21,16,685,99,20.6,11.8,0.2,514.181,24.817,446.733,426.94
3,21,17,374,102,19.9,12.2,0.2,238.667,21.785,198.322,187.331
3,21,18,7,29,19.1,12.5,0.2,26.055,19.289,16.163,11.627
3,21,19,0,0,18.4,12.9,0.2,0,18.4,0,0
3,21,20,0,0,18.3,12.4,0.2,0,18.3,0,0
3,21,21,0,0,18.2,11.9,0.2,0,18.2,0,0
3,21,22,0,0,18,11.4,0.2,0,18,0,0
3,21,23,0,0,17.9,10.8,0.2,0,17.9,0,0
3,22,0,0,0,17.8,10.3,0.2,0,17.8,0,0
3,22,1,0,0,17.7,9.8,0.2,0,17.7,0,0
3,22,2,0,0,17.7,9.8,0.2,0,17.7,0,0
3,22,3,0,0,17.6,9.8,0.2,0,17.6,0,0
3,22,4,0,0,17.6,9.8,0.2,0,17.6,0,0
3,22,5,0,0,17.9,9.4,0.2,0,17.9,0,0
3,22,6,0,0,18.1,9.1,0.2,0,18.1,0,0
3,22,7,89,47,18.4,8.7,0.2,58.952,18.99,42.754,37.275
3,22,8,420,116,19.5,9.2,0.2,295.274,22.425,251.214,238.349
3,22,9,682,119,20.6,9.8,0.2,569.158,25.996,491.131,469.764
3,22,10,801,122,21.7,10.3,0.2,793.707,28.922,671.29,643.54
3,22,11,872,113,22.3,10.8,0.2,944.12,30.566,787.573,755.703
3,22,12,883,124,23,11.3,0.2,1018.331,31.596,842.483,808.667
3,22,13,882,122,22.1,12.3,0.2,1007.705,30.049,839.168,805.469
3,22,14,841,130,21.7,11.8,0.2,919.453,29.205,771.75,740.441
3,22,15,797,111,21.2,11.3,0.2,746.311,27.518,636.343,609.831
3,22,16,681,99,20.8,10.8,0.2,511.012,25.296,443.275,423.605
3,22,17,368,101,20.1,9.9,0.2,235.193,22.29,194.829,183.962
3,22,18,8,27,19.4,9.1,0.2,24.869,19.625,14.188,9.722
3,22,19,0,0,18.7,8.2,0.2,0,18.7,0,0
3,22,20,0,0,18.8,7.7,0.2,0,18.8,0,0
3,22,21,0,0,18.9,7.2,0.2,0,18.9,0,0
3,22,22,0,0,19,6.7,0.2,0,19,0,0
3,22,23,0,0,19.1,6.1,0.2,0,19.1,0,0
3,23,0,0,0,19.2,5.6,0.2,0,19.2,0,0
3,23,1,0,0,19.3,5.1,0.2,0,19.3,0,0
3,23,2,0,0,18.3,5.1,0.2,0,18.3,0,0
3,23,3,0,0,17.3,5.1,0.2,0,17.3,0,0
3,23,4,0,0,16.3,5.1,0.2,0,16.3,0,0
3,23,5,0,0,16.7,4.3,0.2,0,16.7,0,0
3,23,6,0,0,17,3.4,0.2,0,17,0,0
3,23,7,84,46,17.4,2.6,0.2,57.438,18.607,41.694,36.253
3,23,8,416,116,19,3.8,0.2,294.241,24.25,248.615,235.842
3,23,9,678,119,20.6,5,0.2,567.266,29.228,483.559,462.461
3,23,10,797,122,22.2,6.2,0.2,790.897,32.625,659.631,632.294
3,23,11,868,114,22.6,7.2,0.2,941.553,33.77,775.993,744.533
3,23,12,940,74,22.9,8.3,0.2,1021.964,33.833,839.362,805.657
3,23,13,938,73,23.3,9.3,0.2,1010.512,33.228,832.456,798.995
3,23,14,881,96,22.5,10.3,0.2,911.788,30.789,761.82,730.862
3,23,15,791,112,21.8,11.3,0.2,741.823,28.081,631.351,605.016
3,23,16,673,99,21,12.3,0.2,505.504,25.01,439.043,419.523
3,23,17,361,99,20.2,11.3,0.2,230.418,22.134,190.72,179.998
3,23,18,9,26,19.5,10.3,0.2,24.041,19.688,12.117,7.724
3,23,19,0,0,18.7,9.3,0.2,0,18.7,0,0
3,23,20,0,0,18.8,9.3,0.2,0,18.8,0,0
3,23,21,0,0,18.9,9.3,0.2,0,18.9,0,0
3,23,22,0,0,18.9,9.3,0.2,0,18.9,0,0
3,23,23,0,0,19,9.3,0.2,0,19,0,0
3,24,0,0,0,19.1,9.3,0.2,0,19.1,0,0
3,24,1,0,0,19.2,9.3,0.2,0,19.2,0,0
3,24,2,0,0,19.3,10,0.2,0,19.3,0,0
3,24,3,0,0,19.4,10.6,0.2,0,19.4,0,0
3,24,4,0,0,19.5,11.3,0.2,0,19.5,0,0
3,24,5,0,0,19.6,11,0.2,0,19.6,0,0
3,24,6,0,0,19.7,10.6,0.2,0,19.7,0,0
3,24,7,80,44,19.8,10.3,0.2,55.09,20.284,39.543,34.178
3,24,8,413,115,21.1,10.5,0.2,292.641,23.719,247.809,235.065
3,24,9,677,117,22.5,10.6,0.2,565.218,27.542,485.069,463.918
3,24,10,851,83,23.8,10.8,0.2,788.331,30.716,663.407,635.936
3,24,11,875,104,24.3,11.3,0.2,937.781,32.224,777.916,746.388
3,24,12,919,84,24.9,11.8,0.2,1011.634,33.153,833.207,799.72
3,24,13,905,89,25.4,12.3,0.2,994.699,33.249,819.475,786.475
3,24,14,849,109,25.4,12.3,0.2,895.503,32.472,743.491,713.183
3,24,15,804,94,25.4,12.3,0.2,731.94,31.192,616.136,590.341
3,24,16,675,91,25.3,10.8,0.2,497.433,29.678,424.535,405.529
3,24,17,398,84,24.2,10.1,0.2,228.333,26.291,185.024,174.505
3,24,18,12,24,23.1,9.4,0.2,22.48,23.282,10.408,6.075
3,24,19,0,0,22,8.7,0.2,0,22,0,0
3,24,20,0,0,21.3,7.3,0.2,0,21.3,0,0
3,24,21,0,0,20.6,5.8,0.2,0,20.6,0,0
3,24,22,0,0,19.8,4.4,0.2,0,19.8,0,0
3,24,23,0,0,19.1,2.9,0.2,0,19.1,0,0
3,25,0,0,0,18.4,1.5,0.2,0,18.4,0,0
3,25,1,0,0,17.7,0,0.2,0,17.7,0,0
3,25,2,0,0,17.6,0,0.2,0,17.6,0,0
3,25,3,0,0,17.6,0,0.2,0,17.6,0,0
3,25,4,0,0,17.5,0,0.2,0,17.5,0,0
3,25,5,0,0,18.2,0,0.2,0,18.2,0,0
3,25,6,0,0,19,0,0.2,0,19,0,0
3,25,7,79,43,20.9,0,0.2,54.211,23.041,38.288,32.968
3,25,8,398,118,23.2,0.9,0.2,289.914,32.279,237.297,224.925
3,25,9,678,116,25.5,1.7,0.2,565.438,40.218,461.712,441.388
3,25,10,796,120,27.8,2.6,0.2,788.822,44.955,626.69,600.52
3,25,11,841,132,28.8,3.6,0.2,943.763,46.158,740.16,709.969
3,25,12,879,121,29.9,4.7,0.2,1010.718,45.804,791.158,759.16
3,25,13,938,70,30.9,5.7,0.2,1005.891,44.903,791.694,759.678
3,25,14,879,94,29.7,5.5,0.2,906.155,42.624,723.209,693.619
3,25,15,830,83,28.6,5.3,0.2,734.162,39.347,599.043,573.853
3,25,16,696,84,27.4,5.1,0.2,500.384,34.927,418.664,399.866
3,25,17,349,96,25.2,3.4,0.2,222.562,29.394,178.408,168.123
3,25,18,14,23,23,1.7,0.2,21.742,23.468,9.983,5.665
3,25,19,0,0,20.8,0,0.2,0,20.8,0,0
3,25,20,0,0,20.4,0.4,0.2,0,20.4,0,0
3,25,21,0,0,20.1,0.7,0.2,0,20.1,0,0
3,25,22,0,0,19.7,1,0.2,0,19.7,0,0
3,25,23,0,0,19.4,1.4,0.2,0,19.4,0,0
3,26,0,0,0,19,1.7,0.2,0,19,0,0
3,26,1,0,0,18.7,2.1,0.2,0,18.7,0,0
3,26,2,0,0,18.2,2.3,0.2,0,18.2,0,0
3,26,3,0,0,17.7,2.4,0.2,0,17.7,0,0
3,26,4,0,0,17.2,2.6,0.2,0,17.2,0,0
3,26,5,0,0,17.2,1.7,0.2,0,17.2,0,0
3,26,6,0,0,17.1,0.9,0.2,0,17.1,0,0
3,26,7,73,42,17.1,0,0.2,52.493,19.174,37.687,32.388
3,26,8,411,112,17.1,0,0.2,290.094,28.957,240.657,228.166
3,26,9,675,116,20,2.3,0.2,564.117,33.003,474.193,453.426
3,26,10,794,119,22.8,4.6,0.2,786.511,35.37,649.501,622.523
3,26,11,839,131,23,6.3,0.2,940.927,35.25,771.051,739.766
3,26,12,937,71,23.1,8.1,0.2,1014.611,34.153,833.027,799.546
3,26,13,935,71,23.3,9.8,0.2,1003.313,32.773,828.73,795.401
3,26,14,877,93,23.1,9.3,0.2,902.372,31.975,751.305,720.72
3,26,15,786,108,22.8,8.7,0.2,730.998,30.374,617.393,591.552
3,26,16,662,98,22.6,8.2,0.2,495.47,27.978,425.758,406.708
3,26,17,343,95,21,5.5,0.2,219.144,24.102,179.24,168.925
3,26,18,0,23,19.4,2.7,0.2,20.037,19.761,9.65,5.344
3,26,19,0,0,17.8,0,0.2,0,17.8,0,0
3,26,20,0,0,17.4,0,0.2,0,17.4,0,0
3,26,21,0,0,17.1,0,0.2,0,17.1,0,0
3,26,22,0,0,16.7,0,0.2,0,16.7,0,0
3,26,23,0,0,16.3,0,0.2,0,16.3,0,0
3,27,0,0,0,16,0,0.2,0,16,0,0
3,27,1,0,0,15.6,0,0.2,0,15.6,0,0
3,27,2,0,0,15.5,0,0.2,0,15.5,0,0
3,27,3,0,0,15.5,0,0.2,0,15.5,0,0
3,27,4,0,0,15.4,0,0.2,0,15.4,0,0
3,27,5,0,0,15.2,0,0.2,0,15.2,0,0
3,27,6,0,0,14.9,0,0.2,0,14.9,0,0
3,27,7,68,41,14.7,0,0.2,50.928,16.712,36.897,31.626
3,27,8,407,111,17.6,1.2,0.2,288.035,25.967,241.824,229.291
3,27,9,671,116,20.5,2.4,0.2,562.13,33.216,472.208,451.512
3,27,10,852,79,23.4,3.6,0.2,785.629,37.881,643.444,616.681
3,27,11,838,130,23.8,4.8,0.2,938.985,38.395,760.224,729.323
3,27,12,879,118,24.2,6,0.2,1007.025,37.744,814.655,781.825
3,27,13,879,115,24.6,7.2,0.2,994.817,36.398,809.677,777.024
3,27,14,831,125,24,7.9,0.2,901.359,34.008,744.029,713.701
3,27,15,830,78,23.4,8.6,0.2,726.6,30.996,613.134,587.444
3,27,16,679,86,22.8,9.3,0.2,491.707,27.659,423.385,404.419
3,27,17,378,81,21.7,9.3,0.2,217.079,23.816,176.869,166.638
3,27,18,0,21,20.7,9.3,0.2,18.263,20.852,8.707,4.435
3,27,19,0,0,19.6,9.3,0.2,0,19.6,0,0
3,27,20,0,0,19.1,7.7,0.2,0,19.1,0,0
3,27,21,0,0,18.6,6.2,0.2,0,18.6,0,0
3,27,22,0,0,18.1,4.6,0.2,0,18.1,0,0
3,27,23,0,0,17.6,3.1,0.2,0,17.6,0,0
3,28,0,0,0,17.1,1.5,0.2,0,17.1,0,0
3,28,1,0,0,16.6,0,0.2,0,16.6,0,0
3,28,2,0,0,16,0,0.2,0,16,0,0
3,28,3,0,0,15.3,0,0.2,0,15.3,0,0
3,28,4,0,0,14.7,0,0.2,0,14.7,0,0
3,28,5,0,0,15.4,0,0.2,0,15.4,0,0
3,28,6,0,0,16.1,0,0.2,0,16.1,0,0
3,28,7,63,40,16.8,0,0.2,49.351,18.749,35.359,30.142
3,28,8,402,111,16.8,0,0.2,286.521,28.512,238.154,225.751
3,28,9,666,116,16.8,0,0.2,559.48,39.769,457.906,437.717
3,28,10,848,80,25.5,4.1,0.2,783.649,38.92,639.312,612.695
3,28,11,877,97,24.2,6.5,0.2,932.18,36.084,762.652,731.664
3,28,12,924,76,22.8,8.9,0.2,1006.289,33.023,830.217,796.836
3,28,13,904,84,21.5,11.3,0.2,985.568,29.826,823.703,790.553
3,28,14,845,105,21.4,10.4,0.2,884.264,29.381,743.902,713.579
3,28,15,803,86,21.4,9.6,0.2,718.422,28.312,612.429,586.765
3,28,16,652,92,21.3,8.7,0.2,481.644,26.305,416.736,398.006
3,28,17,348,82,20.2,7.2,0.2,207.375,22.64,169.56,159.588
3,28,18,0,19,19,5.6,0.2,16.497,19.196,7.89,3.647
3,28,19,0,0,17.9,4.1,0.2,0,17.9,0,0
3,28,20,0,0,18,4.4,0.2,0,18,0,0
3,28,21,0,0,18.1,4.6,0.2,0,18.1,0,0
3,28,22,0,0,18.2,4.9,0.2,0,18.2,0,0
3,28,23,0,0,18.3,5.2,0.2,0,18.3,0,0
3,29,0,0,0,18.4,5.4,0.2,0,18.4,0,0
3,29,1,0,0,18.5,5.7,0.2,0,18.5,0,0
3,29,2,0,0,18.6,5.9,0.2,0,18.6,0,0
3,29,3,0,0,18.6,6,0.2,0,18.6,0,0
3,29,4,0,0,18.7,6.2,0.2,0,18.7,0,0
3,29,5,0,0,18.7,6.2,0.2,0,18.7,0,0
3,29,6,0,0,18.6,6.2,0.2,0,18.6,0,0
3,29,7,58,39,18.6,6.2,0.2,47.761,19.207,34.061,28.891
3,29,8,380,112,19.6,7.4,0.2,278.866,22.845,236.967,224.607
3,29,9,601,128,20.7,8.6,0.2,530.651,26.255,457.501,437.326
3,29,10,569,206,21.7,9.8,0.2,691.556,28.236,585.595,560.881
3,29,11,344,345,22,10.8,0.2,685.109,27.986,574.139,549.831
3,29,12,153,372,20,9.8,0.2,530.256,24.986,445.516,425.766
3,29,13,4,238,16.7,12.3,0.2,217.908,18.41,182.973,172.526
3,29,14,15,290,16.5,9.9,0.2,278.113,19.094,235.692,223.377
3,29,15,72,257,16.2,7.5,0.2,300.428,19.657,257.494,244.406
3,29,16,84,197,16,5.1,0.2,235.232,19.526,202.842,191.691
3,29,17,147,100,15.8,4.9,0.2,147.513,18.053,123.12,114.793
3,29,18,0,17,15.5,4.8,0.2,15.225,15.7,7.392,3.166
3,29,19,0,0,15.3,4.6,0.2,0,15.3,0,0
3,29,20,0,0,14.9,4.5,0.2,0,14.9,0,0
3,29,21,0,0,14.4,4.4,0.2,0,14.4,0,0
3,29,22,0,0,14,4.4,0.2,0,14,0,0
3,29,23,0,0,13.6,4.3,0.2,0,13.6,0,0
3,30,0,0,0,13.1,4.2,0.2,0,13.1,0,0
3,30,1,0,0,12.7,4.1,0.2,0,12.7,0,0
3,30,2,0,0,12.5,4.1,0.2,0,12.5,0,0
3,30,3,0,0,12.3,4.1,0.2,0,12.3,0,0
3,30,4,0,0,12.1,4.1,0.2,0,12.1,0,0
3,30,5,0,0,11.7,4.6,0.2,0,11.7,0,0
3,30,6,0,0,11.2,5.2,0.2,0,11.2,0,0
3,30,7,0,13,10.8,5.7,0.2,11.198,10.953,8.244,3.988
3,30,8,0,99,11.1,4.7,0.2,87.825,12.486,75.32,68.688
3,30,9,40,214,11.5,3.6,0.2,229.121,15.715,199.135,188.115
3,30,10,122,305,11.8,2.6,0.2,405.96,20.599,348.508,332.196
3,30,11,139,356,12.3,4.8,0.2,491.156,19.907,421.352,402.458
3,30,12,95,421,12.7,7.1,0.2,510.209,18.784,437.598,418.128
3,30,13,95,415,13.2,9.3,0.2,502.829,18.119,432.514,413.225
3,30,14,176,341,13.1,8.1,0.2,503.814,18.575,435.796,416.39
3,30,15,207,270,13,6.9,0.2,427.71,18.228,373.087,355.903
3,30,16,114,225,12.9,5.7,0.2,282.152,16.837,247.291,234.565
3,30,17,77,107,12.9,4.5,0.2,127.186,14.952,107.744,99.963
3,30,18,0,14,12.8,3.3,0.2,12.538,13.004,6.111,1.931
3,30,19,0,0,12.7,2.1,0.2,0,12.7,0,0
3,30,20,0,0,12.3,1.7,0.2,0,12.3,0,0
3,30,21,0,0,11.9,1.4,0.2,0,11.9,0,0
3,30,22,0,0,11.4,1,0.2,0,11.4,0,0
3,30,23,0,0,11,0.7,0.2,0,11,0,0
3,31,0,0,0,10.6,0.4,0.2,0,10.6,0,0
3,31,1,0,0,10.2,0,0.2,0,10.2,0,0
3,31,2,0,0,9.6,0,0.2,0,9.6,0,0
3,31,3,0,0,9,0,0.2,0,9,0,0
3,31,4,0,0,8.4,0,0.2,0,8.4,0,0
3,31,5,0,0,8.7,0,0.2,0,8.7,0,0
3,31,6,0,0,9.1,0,0.2,0,9.1,0,0
3,31,7,45,37,9.4,0,0.2,44.031,11.138,32.399,27.287
3,31,8,350,123,11.8,0.9,0.2,272.629,20.342,233.954,221.701
3,31,9,651,123,14.3,1.7,0.2,558.499,28.841,477.452,456.57
3,31,10,786,122,16.7,2.6,0.2,784.353,33.764,652.49,625.406
3,31,11,816,136,17,3.8,0.2,924.512,33.504,763.674,732.651
3,31,12,639,252,17.4,5,0.2,921.623,31.343,763.097,732.094
3,31,13,398,328,17.7,6.2,0.2,737.914,27.39,619.496,593.582
3,31,14,389,295,17.3,5.8,0.2,661.209,26.39,559.54,535.749
3,31,15,369,237,16.8,5.5,0.2,527.587,24.328,452.974,432.96
3,31,16,297,172,16.4,5.1,0.2,345.884,21.595,301.129,286.495
3,31,17,214,97,15.7,3.4,0.2,171.49,18.933,142.313,133.306
3,31,18,0,16,14.4,1.7,0.2,14.329,14.714,6.97,2.76
3,31,19,0,0,14,0,0.2,0,14,0,0
3,31,20,0,0,13.5,0,0.2,0,13.5,0,0
3,31,21,0,0,13.3,0,0.2,0,13.3,0,0
3,31,22,0,0,13.4,0,0.2,0,13.4,0,0
3,31,23,0,0,14,0,0.2,0,14,0,0
4,1,0,0,0,14.9,7.5,0.2,0,14.9,0,0
4,1,1,0,0,15.7,8,0.2,0,15.7,0,0
4,1,2,0,0,16.4,8.3,0.2,0,16.4,0,0
4,1,3,0,0,16.7,8.7,0.2,0,16.7,0,0
4,1,4,0,0,16.9,9,0.2,0,16.9,0,0
4,1,5,0,0,16.9,8.7,0.2,0,16.9,0,0
4,1,6,0,0,17.1,8.3,0.2,0,17.1,0,0
4,1,7,48,35,17.3,8,0.2,42.635,17.751,30.103,25.072
4,1,8,397,106,18.8,8.3,0.2,281.477,21.813,240.247,227.771
4,1,9,666,111,20.4,8.7,0.2,556.036,26.173,480.529,459.538
4,1,10,791,112,21.9,9,0.2,778.063,29.756,657.661,630.394
4,1,11,841,121,22.7,8.7,0.2,931.854,32.335,773.578,742.204
4,1,12,882,109,23.4,8.3,0.2,998.457,34.085,820.546,787.507
4,1,13,883,106,24.2,8,0.2,985.748,35.04,807.819,775.231
4,1,14,834,115,23.4,8.7,0.2,889.094,32.598,739.221,709.064
4,1,15,770,106,22.6,9.3,0.2,710.78,29.607,603.243,577.905
4,1,16,601,109,21.8,10,0.2,466.787,26.163,403.97,385.692
4,1,17,306,85,21.1,8.3,0.2,194.856,23.168,158.38,148.804
4,1,18,0,16,20.4,6.7,0.2,14.329,20.551,6.769,2.566
4,1,19,0,0,19.7,5,0.2,0,19.7,0,0
4,1,20,0,0,18.8,4.2,0.2,0,18.8,0,0
4,1,21,0,0,17.9,3.3,0.2,0,17.9,0,0
4,1,22,0,0,16.9,2.5,0.2,0,16.9,0,0
4,1,23,0,0,16,1.7,0.2,0,16,0,0
4,2,0,0,0,15.1,0.8,0.2,0,15.1,0,0
4,2,1,0,0,14.2,0,0.2,0,14.2,0,0
4,2,2,0,0,14.1,0.7,0.2,0,14.1,0,0
4,2,3,0,0,14,1.3,0.2,0,14,0,0
4,2,4,0,0,13.9,2,0.2,0,13.9,0,0
4,2,5,0,0,14.2,1.3,0.2,0,14.2,0,0
4,2,6,0,0,14.5,0.7,0.2,0,14.5,0,0
4,2,7,43,34,14.8,0,0.2,40.99,16.411,28.958,23.968
4,2,8,396,105,17.9,1.7,0.2,280.582,25.175,236.359,224.02
4,2,9,667,110,20.9,3.3,0.2,556.055,31.669,470.594,449.955
4,2,10,794,110,24,5,0.2,778.514,35.821,642.958,616.212
4,2,11,842,119,25,4.3,0.2,930.446,40.467,748.406,717.923
4,2,12,881,108,26.1,3.7,0.2,995.838,44.139,786.66,754.822
4,2,13,879,106,27.1,3,0.2,980.973,46.967,766.704,735.573
4,2,14,831,115,26.1,3.7,0.2,885.375,42.156,709.142,680.051
4,2,15,766,106,25,4.3,0.2,706.632,36.777,583.402,558.766
4,2,16,595,109,24,5,0.2,462.496,31.046,392.778,374.897
4,2,17,299,83,21.9,5,0.2,190.235,24.756,153.311,143.915
4,2,18,0,15,19.8,5,0.2,13.434,19.972,6.344,2.156
4,2,19,0,0,17.7,5,0.2,0,17.7,0,0
4,2,20,0,0,17.9,4.8,0.2,0,17.9,0,0
4,2,21,0,0,18.1,4.7,0.2,0,18.1,0,0
4,2,22,0,0,18.2,4.5,0.2,0,18.2,0,0
4,2,23,0,0,18.4,4.3,0.2,0,18.4,0,0
4,3,0,0,0,18.6,4.2,0.2,0,18.6,0,0
4,3,1,0,0,18.8,4,0.2,0,18.8,0,0
4,3,2,0,0,18.5,4,0.2,0,18.5,0,0
4,3,3,0,0,18.1,4,0.2,0,18.1,0,0
4,3,4,0,0,17.8,4,0.2,0,17.8,0,0
4,3,5,0,0,17.5,2.7,0.2,0,17.5,0,0
4,3,6,0,0,17.2,1.3,0.2,0,17.2,0,0
4,3,7,39,33,16.9,0,0.2,39.504,18.449,27.446,22.51
4,3,8,392,104,19.3,1,0.2,278.409,27.801,232.073,219.886
4,3,9,660,111,21.7,2.1,0.2,553.017,34.96,462.043,441.707
4,3,10,785,112,24.1,3.1,0.2,773.388,39.537,629.503,603.234
4,3,11,832,122,24.6,3.8,0.2,924.121,41.102,741.606,711.365
4,3,12,931,64,25,4.4,0.2,996.242,41.332,797.012,764.807
4,3,13,886,95,25.5,5.1,0.2,975.043,40.092,784.079,752.332
4,3,14,822,117,24.3,5.1,0.2,878.407,37.457,717.09,687.717
4,3,15,759,106,23.2,5.1,0.2,700.211,33.71,585.295,560.592
4,3,16,588,109,22,5.1,0.2,457.654,28.886,391.992,374.138
4,3,17,292,82,20.4,4.8,0.2,186.626,23.274,151.036,141.72
4,3,18,0,14,18.8,4.4,0.2,12.538,18.974,5.93,1.757
4,3,19,0,0,17.2,4.1,0.2,0,17.2,0,0
4,3,20,0,0,17,3.9,0.2,0,17,0,0
4,3,21,0,0,16.7,3.8,0.2,0,16.7,0,0
4,3,22,0,0,16.5,3.6,0.2,0,16.5,0,0
4,3,23,0,0,16.3,3.4,0.2,0,16.3,0,0
4,4,0,0,0,16,3.3,0.2,0,16,0,0
4,4,1,0,0,15.8,3.1,0.2,0,15.8,0,0
4,4,2,0,0,15.1,2.1,0.2,0,15.1,0,0
4,4,3,0,0,14.3,1,0.2,0,14.3,0,0
4,4,4,0,0,13.6,0,0.2,0,13.6,0,0
4,4,5,0,0,14,0,0.2,0,14,0,0
4,4,6,0,0,14.3,0,0.2,0,14.3,0,0
4,4,7,34,32,14.7,0,0.2,37.832,16.181,26.343,21.446
4,4,8,388,103,17.6,0,0.2,276.222,28.894,229.216,217.13
4,4,9,656,111,20.6,0,0.2,550.831,43.224,445.148,425.411
4,4,10,841,74,23.5,0,0.2,771.733,55.133,589.75,564.889
4,4,11,872,90,24.4,1,0.2,918.345,52.459,704.26,675.341
4,4,12,919,68,25.2,2.1,0.2,988.137,48.791,767.069,735.925
4,4,13,858,107,26.1,3.1,0.2,959.743,45.218,756.132,725.375
4,4,14,753,146,25.6,3.1,0.2,850.72,42.557,680.193,652.127
4,4,15,651,140,25.1,3.1,0.2,656.28,38.207,538.146,515.113
4,4,16,443,135,24.6,3.1,0.2,397.604,32.558,334.119,318.316
4,4,17,301,73,23.2,2.1,0.2,180.302,27.459,142.705,133.685
