Month,Day,Hour,Season,Weekday,Tarrif Period,Import Rate,Export Rate,Load,solar,for Grid/Batt,BatterykWh,GridkWh,Excl Solar Cost,Grid Import kWh,Cum Import kWh,Grid Export kWh,Import Cost,Export Revenue
6,1,8,High Demand,4,Peak,752.5,490.27,8,3.75392,-4.24608,53.882600000000004,0.0,60.2,0.0,-6.0,0.0,-0.0,0.0
6,1,9,High Demand,4,Standard,225.85,148.54,8,12.97712,4.977119999999999,58.85972,0.0,18.067999999999998,0.0,-6.0,0.0,-0.0,0.0
6,1,10,High Demand,4,Standard,225.85,148.54,8,19.751199999999997,11.751199999999997,70.61092,0.0,18.067999999999998,0.0,-6.0,0.0,-0.0,0.0
6,1,11,High Demand,4,Standard,225.85,148.54,8,23.19696,15.19696,80.0,5.807879999999997,18.067999999999998,0.0,-6.0,5.807879999999997,-0.0,8.627024951999996
6,1,12,High Demand,4,Standard,225.85,148.54,8,20.3628,12.3628,80.0,12.362799999999993,18.067999999999998,0.0,-6.0,12.362799999999993,-0.0,18.36370311999999
6,1,13,High Demand,4,Standard,225.85,148.54,8,12.095640000000001,4.095640000000001,80.0,4.095640000000003,18.067999999999998,0.0,-6.0,4.095640000000003,-0.0,6.083663656000004
6,1,14,High Demand,4,Standard,225.85,148.54,8,9.41208,1.4120799999999996,80.0,1.412080000000003,18.067999999999998,0.0,-6.0,1.412080000000003,-0.0,2.0975036320000044
6,1,15,High Demand,4,Standard,225.85,148.54,8,6.6251999999999995,-1.3748000000000005,78.6252,0.0,18.067999999999998,0.0,-6.0,0.0,-0.0,0.0
6,1,16,High Demand,4,Standard,225.85,148.54,8,2.82904,-5.17096,73.45424000000001,0.0,18.067999999999998,0.0,-6.0,0.0,-0.0,0.0
6,1,17,High Demand,4,Peak,752.5,490.27,8,0.0061200000000000004,-7.99388,65.46036000000001,0.0,60.2,0.0,-6.0,0.0,-0.0,0.0
6,1,18,High Demand,4,Peak,752.5,490.27,5,0.0,-5.0,60.46036000000001,0.0,37.625,0.0,-6.0,0.0,-0.0,0.0
6,1,19,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,59.46036000000001,0.0,2.2584999999999997,0.0,-6.0,0.0,-0.0,0.0
6,1,20,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,58.46036000000001,0.0,2.2584999999999997,0.0,-6.0,0.0,-0.0,0.0
6,1,21,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,57.46036000000001,0.0,2.2584999999999997,0.0,-6.0,0.0,-0.0,0.0
6,1,22,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-7.0,0.0,1.3269,0.0
6,1,23,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-8.0,0.0,1.3269,0.0
6,2,0,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-9.0,0.0,1.3269,0.0
6,2,1,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-10.0,0.0,1.3269,0.0
6,2,2,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-11.0,0.0,1.3269,0.0
6,2,3,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-12.0,0.0,1.3269,0.0
6,2,4,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-13.0,0.0,1.3269,0.0
6,2,5,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,57.46036000000001,-1.0,1.3269,-1.0,-14.0,0.0,1.3269,0.0
6,2,6,High Demand,5,Peak,752.5,490.27,1,0.0,-1.0,56.46036000000001,0.0,7.525,0.0,-14.0,0.0,-0.0,0.0
6,2,7,High Demand,5,Peak,752.5,490.27,5,0.0,-5.0,51.46036000000001,0.0,37.625,0.0,-14.0,0.0,-0.0,0.0
6,2,8,High Demand,5,Peak,752.5,490.27,8,1.0408,-6.9592,44.501160000000006,0.0,60.2,0.0,-14.0,0.0,-0.0,0.0
6,2,9,High Demand,5,Standard,225.85,148.54,8,10.510399999999999,2.510399999999999,47.01156,0.0,18.067999999999998,0.0,-14.0,0.0,-0.0,0.0
6,2,10,High Demand,5,Standard,225.85,148.54,8,20.075400000000002,12.075400000000002,59.086960000000005,0.0,18.067999999999998,0.0,-14.0,0.0,-0.0,0.0
6,2,11,High Demand,5,Standard,225.85,148.54,8,24.29508,16.29508,75.38204,0.0,18.067999999999998,0.0,-14.0,0.0,-0.0,0.0
6,2,12,High Demand,5,Standard,225.85,148.54,8,25.18708,17.18708,80.0,12.569119999999998,18.067999999999998,0.0,-14.0,12.569119999999998,-0.0,18.670170847999994
6,2,13,High Demand,5,Standard,225.85,148.54,8,25.562720000000002,17.562720000000002,80.0,17.56272,18.067999999999998,0.0,-14.0,17.56272,-0.0,26.087664287999996
6,2,14,High Demand,5,Standard,225.85,148.54,8,22.734520000000003,14.734520000000003,80.0,14.734520000000003,18.067999999999998,0.0,-14.0,14.734520000000003,-0.0,21.886656008000003
6,2,15,High Demand,5,Standard,225.85,148.54,8,17.010440000000003,9.010440000000003,80.0,9.010440000000003,18.067999999999998,0.0,-14.0,9.010440000000003,-0.0,13.384107576000003
6,2,16,High Demand,5,Standard,225.85,148.54,8,8.491879999999998,0.4918799999999983,80.0,0.49187999999999477,18.067999999999998,0.0,-14.0,0.49187999999999477,-0.0,0.7306385519999923
6,2,17,High Demand,5,Peak,752.5,490.27,8,0.13004,-7.86996,72.13004,0.0,60.2,0.0,-14.0,0.0,-0.0,0.0
6,2,18,High Demand,5,Peak,752.5,490.27,5,0.0,-5.0,67.13004,0.0,37.625,0.0,-14.0,0.0,-0.0,0.0
6,2,19,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,66.13004,0.0,2.2584999999999997,0.0,-14.0,0.0,-0.0,0.0
6,2,20,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,65.13004,0.0,2.2584999999999997,0.0,-14.0,0.0,-0.0,0.0
6,2,21,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,64.13004,0.0,2.2584999999999997,0.0,-14.0,0.0,-0.0,0.0
6,2,22,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-15.0,0.0,1.3269,0.0
6,2,23,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-16.0,0.0,1.3269,0.0
6,3,0,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-17.0,0.0,1.3269,0.0
6,3,1,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-18.0,0.0,1.3269,0.0
6,3,2,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-19.0,0.0,1.3269,0.0
6,3,3,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-20.0,0.0,1.3269,0.0
6,3,4,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-21.0,0.0,1.3269,0.0
6,3,5,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.13004,-1.0,1.3269,-1.0,-22.0,0.0,1.3269,0.0
6,3,6,High Demand,6,Peak,752.5,490.27,1,0.0,-1.0,63.130039999999994,0.0,7.525,0.0,-22.0,0.0,-0.0,0.0
6,3,7,High Demand,6,Peak,752.5,490.27,5,0.0,-5.0,58.130039999999994,0.0,37.625,0.0,-22.0,0.0,-0.0,0.0
6,3,8,High Demand,6,Peak,752.5,490.27,8,3.2417200000000004,-4.758279999999999,53.371759999999995,0.0,60.2,0.0,-22.0,0.0,-0.0,0.0
6,3,9,High Demand,6,Standard,225.85,148.54,8,9.31096,1.3109599999999997,54.682719999999996,0.0,18.067999999999998,0.0,-22.0,0.0,-0.0,0.0
6,3,10,High Demand,6,Standard,225.85,148.54,8,8.485520000000001,0.48552000000000106,55.16824,0.0,18.067999999999998,0.0,-22.0,0.0,-0.0,0.0
6,3,11,High Demand,6,Standard,225.85,148.54,8,17.7246,9.724599999999999,64.89283999999999,0.0,18.067999999999998,0.0,-22.0,0.0,-0.0,0.0
6,3,12,High Demand,6,Standard,225.85,148.54,8,23.468400000000003,15.468400000000003,80.0,0.3612399999999951,18.067999999999998,0.0,-22.0,0.3612399999999951,-0.0,0.5365858959999927
6,3,13,High Demand,6,Standard,225.85,148.54,8,24.972360000000002,16.972360000000002,80.0,16.97236000000001,18.067999999999998,0.0,-22.0,16.97236000000001,-0.0,25.21074354400001
6,3,14,High Demand,6,Standard,225.85,148.54,8,22.34092,14.34092,80.0,14.340919999999997,18.067999999999998,0.0,-22.0,14.340919999999997,-0.0,21.302002567999992
6,3,15,High Demand,6,Standard,225.85,148.54,8,16.782799999999998,8.782799999999998,80.0,8.782799999999995,18.067999999999998,0.0,-22.0,8.782799999999995,-0.0,13.045971119999992
6,3,16,High Demand,6,Standard,225.85,148.54,8,8.378680000000001,0.378680000000001,80.0,0.3786800000000028,18.067999999999998,0.0,-22.0,0.3786800000000028,-0.0,0.562491272000004
6,3,17,High Demand,6,Peak,752.5,490.27,8,0.11064,-7.88936,72.11064,0.0,60.2,0.0,-22.0,0.0,-0.0,0.0
6,3,18,High Demand,6,Peak,752.5,490.27,5,0.0,-5.0,67.11064,0.0,37.625,0.0,-22.0,0.0,-0.0,0.0
6,3,19,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,66.11064,0.0,2.2584999999999997,0.0,-22.0,0.0,-0.0,0.0
6,3,20,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,65.11064,0.0,2.2584999999999997,0.0,-22.0,0.0,-0.0,0.0
6,3,21,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,64.11064,0.0,2.2584999999999997,0.0,-22.0,0.0,-0.0,0.0
6,3,22,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-23.0,0.0,1.3269,0.0
6,3,23,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-24.0,0.0,1.3269,0.0
6,4,0,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-25.0,0.0,1.3269,0.0
6,4,1,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-26.0,0.0,1.3269,0.0
6,4,2,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-27.0,0.0,1.3269,0.0
6,4,3,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-28.0,0.0,1.3269,0.0
6,4,4,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-29.0,0.0,1.3269,0.0
6,4,5,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-30.0,0.0,1.3269,0.0
6,4,6,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,64.11064,-1.0,1.3269,-1.0,-31.0,0.0,1.3269,0.0
6,4,7,High Demand,7,Standard,225.85,148.54,1,0.0,-1.0,63.110640000000004,0.0,2.2584999999999997,0.0,-31.0,0.0,-0.0,0.0
6,4,8,High Demand,7,Standard,225.85,148.54,1,0.96584,-0.03415999999999997,63.076480000000004,0.0,2.2584999999999997,0.0,-31.0,0.0,-0.0,0.0
6,4,9,High Demand,7,Standard,225.85,148.54,1,10.13776,9.13776,72.21424,0.0,2.2584999999999997,0.0,-31.0,0.0,-0.0,0.0
6,4,10,High Demand,7,Standard,225.85,148.54,1,19.93528,18.93528,80.0,11.149519999999995,2.2584999999999997,0.0,-31.0,11.149519999999995,-0.0,16.561497007999993
6,4,11,High Demand,7,Standard,225.85,148.54,1,24.58764,23.58764,80.0,23.587639999999993,2.2584999999999997,0.0,-31.0,23.587639999999993,-0.0,35.03708045599999
6,4,12,High Demand,7,Off-Peak,132.69,80.66,1,26.216120000000004,25.216120000000004,80.0,25.216120000000004,1.3269,0.0,-31.0,25.216120000000004,-0.0,20.339322392
6,4,13,High Demand,7,Off-Peak,132.69,80.66,1,25.528200000000002,24.528200000000002,80.0,24.528200000000002,1.3269,0.0,-31.0,24.528200000000002,-0.0,19.78444612
6,4,14,High Demand,7,Off-Peak,132.69,80.66,1,22.480839999999997,21.480839999999997,80.0,21.480839999999997,1.3269,0.0,-31.0,21.480839999999997,-0.0,17.326445543999995
6,4,15,High Demand,7,Off-Peak,132.69,80.66,1,16.921559999999996,15.921559999999996,80.0,15.921559999999996,1.3269,0.0,-31.0,15.921559999999996,-0.0,12.842330295999995
6,4,16,High Demand,7,Off-Peak,132.69,80.66,1,8.355599999999999,7.355599999999999,80.0,7.355599999999999,1.3269,0.0,-31.0,7.355599999999999,-0.0,5.9330269599999985
6,4,17,High Demand,7,Off-Peak,132.69,80.66,1,0.11108000000000001,-0.8889199999999999,80.0,-0.8889199999999999,1.3269,-0.8889199999999999,-31.88892,0.0,1.179507948,0.0
6,4,18,High Demand,7,Standard,225.85,148.54,1,0.0,-1.0,79.0,0.0,2.2584999999999997,0.0,-31.88892,0.0,-0.0,0.0
6,4,19,High Demand,7,Standard,225.85,148.54,1,0.0,-1.0,78.0,0.0,2.2584999999999997,0.0,-31.88892,0.0,-0.0,0.0
6,4,20,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-32.88892,0.0,1.3269,0.0
6,4,21,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-33.88892,0.0,1.3269,0.0
6,4,22,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-34.88892,0.0,1.3269,0.0
6,4,23,High Demand,7,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-35.88892,0.0,1.3269,0.0
6,5,0,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-36.88892,0.0,1.3269,0.0
6,5,1,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-37.88892,0.0,1.3269,0.0
6,5,2,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-38.88892,0.0,1.3269,0.0
6,5,3,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-39.88892,0.0,1.3269,0.0
6,5,4,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-40.88892,0.0,1.3269,0.0
6,5,5,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-41.88892,0.0,1.3269,0.0
6,5,6,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-42.88892,0.0,1.3269,0.0
6,5,7,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-43.88892,0.0,1.3269,0.0
6,5,8,High Demand,1,Off-Peak,132.69,80.66,1,3.43092,2.43092,78.0,2.43092,1.3269,0.0,-43.88892,2.43092,-0.0,1.960780072
6,5,9,High Demand,1,Off-Peak,132.69,80.66,1,12.15552,11.15552,78.0,11.15552,1.3269,0.0,-43.88892,11.15552,-0.0,8.998042431999998
6,5,10,High Demand,1,Off-Peak,132.69,80.66,1,18.818920000000002,17.818920000000002,78.0,17.818920000000002,1.3269,0.0,-43.88892,17.818920000000002,-0.0,14.372740872000001
6,5,11,High Demand,1,Off-Peak,132.69,80.66,1,23.1944,22.1944,78.0,22.1944,1.3269,0.0,-43.88892,22.1944,-0.0,17.90200304
6,5,12,High Demand,1,Off-Peak,132.69,80.66,1,24.99484,23.99484,78.0,23.99484,1.3269,0.0,-43.88892,23.99484,-0.0,19.354237943999998
6,5,13,High Demand,1,Off-Peak,132.69,80.66,1,24.264,23.264,78.0,23.264,1.3269,0.0,-43.88892,23.264,-0.0,18.7647424
6,5,14,High Demand,1,Off-Peak,132.69,80.66,1,21.64208,20.64208,78.0,20.64208,1.3269,0.0,-43.88892,20.64208,-0.0,16.649901728
6,5,15,High Demand,1,Off-Peak,132.69,80.66,1,16.458440000000003,15.458440000000003,78.0,15.458440000000003,1.3269,0.0,-43.88892,15.458440000000003,-0.0,12.468777704
6,5,16,High Demand,1,Off-Peak,132.69,80.66,1,8.26224,7.26224,78.0,7.26224,1.3269,0.0,-43.88892,7.26224,-0.0,5.857722784
6,5,17,High Demand,1,Off-Peak,132.69,80.66,1,0.10832000000000001,-0.89168,78.0,-0.89168,1.3269,-0.89168,-44.7806,0.0,1.183170192,0.0
6,5,18,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-45.7806,0.0,1.3269,0.0
6,5,19,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-46.7806,0.0,1.3269,0.0
6,5,20,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-47.7806,0.0,1.3269,0.0
6,5,21,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-48.7806,0.0,1.3269,0.0
6,5,22,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-49.7806,0.0,1.3269,0.0
6,5,23,High Demand,1,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-50.7806,0.0,1.3269,0.0
6,6,0,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-51.7806,0.0,1.3269,0.0
6,6,1,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-52.7806,0.0,1.3269,0.0
6,6,2,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-53.7806,0.0,1.3269,0.0
6,6,3,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-54.7806,0.0,1.3269,0.0
6,6,4,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-55.7806,0.0,1.3269,0.0
6,6,5,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,78.0,-1.0,1.3269,-1.0,-56.7806,0.0,1.3269,0.0
6,6,6,High Demand,2,Peak,752.5,490.27,1,0.0,-1.0,77.0,0.0,7.525,0.0,-56.7806,0.0,-0.0,0.0
6,6,7,High Demand,2,Peak,752.5,490.27,5,0.0,-5.0,72.0,0.0,37.625,0.0,-56.7806,0.0,-0.0,0.0
6,6,8,High Demand,2,Peak,752.5,490.27,8,0.74752,-7.25248,64.74752,0.0,60.2,0.0,-56.7806,0.0,-0.0,0.0
6,6,9,High Demand,2,Standard,225.85,148.54,8,3.746,-4.254,60.49352,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,10,High Demand,2,Standard,225.85,148.54,8,8.350760000000001,0.35076000000000107,60.84428,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,11,High Demand,2,Standard,225.85,148.54,8,10.335,2.335000000000001,63.17928,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,12,High Demand,2,Standard,225.85,148.54,8,11.285519999999998,3.285519999999998,66.4648,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,13,High Demand,2,Standard,225.85,148.54,8,10.899280000000001,2.899280000000001,69.36408,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,14,High Demand,2,Standard,225.85,148.54,8,9.263639999999999,1.2636399999999988,70.62772,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,15,High Demand,2,Standard,225.85,148.54,8,6.45536,-1.5446400000000002,69.08308,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,16,High Demand,2,Standard,225.85,148.54,8,2.7398000000000002,-5.260199999999999,63.82288,0.0,18.067999999999998,0.0,-56.7806,0.0,-0.0,0.0
6,6,17,High Demand,2,Peak,752.5,490.27,8,0.00512,-7.99488,55.827999999999996,0.0,60.2,0.0,-56.7806,0.0,-0.0,0.0
6,6,18,High Demand,2,Peak,752.5,490.27,5,0.0,-5.0,50.827999999999996,0.0,37.625,0.0,-56.7806,0.0,-0.0,0.0
6,6,19,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,49.827999999999996,0.0,2.2584999999999997,0.0,-56.7806,0.0,-0.0,0.0
6,6,20,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,48.827999999999996,0.0,2.2584999999999997,0.0,-56.7806,0.0,-0.0,0.0
6,6,21,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,47.827999999999996,0.0,2.2584999999999997,0.0,-56.7806,0.0,-0.0,0.0
6,6,22,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-57.7806,0.0,1.3269,0.0
6,6,23,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-58.7806,0.0,1.3269,0.0
6,7,0,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-59.7806,0.0,1.3269,0.0
6,7,1,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-60.7806,0.0,1.3269,0.0
6,7,2,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-61.7806,0.0,1.3269,0.0
6,7,3,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-62.7806,0.0,1.3269,0.0
6,7,4,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-63.7806,0.0,1.3269,0.0
6,7,5,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,47.827999999999996,-1.0,1.3269,-1.0,-64.7806,0.0,1.3269,0.0
6,7,6,High Demand,3,Peak,752.5,490.27,1,0.0,-1.0,46.827999999999996,0.0,7.525,0.0,-64.7806,0.0,-0.0,0.0
6,7,7,High Demand,3,Peak,752.5,490.27,5,0.0,-5.0,41.827999999999996,0.0,37.625,0.0,-64.7806,0.0,-0.0,0.0
6,7,8,High Demand,3,Peak,752.5,490.27,8,0.684,-7.316,34.51199999999999,0.0,60.2,0.0,-64.7806,0.0,-0.0,0.0
6,7,9,High Demand,3,Standard,225.85,148.54,8,3.9320800000000005,-4.067919999999999,30.444079999999992,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,10,High Demand,3,Standard,225.85,148.54,8,8.40292,0.40291999999999994,30.846999999999994,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,11,High Demand,3,Standard,225.85,148.54,8,7.77832,-0.2216800000000001,30.625319999999995,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,12,High Demand,3,Standard,225.85,148.54,8,6.58032,-1.4196799999999996,29.205639999999995,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,13,High Demand,3,Standard,225.85,148.54,8,4.21964,-3.78036,25.425279999999994,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,14,High Demand,3,Standard,225.85,148.54,8,3.52088,-4.47912,20.946159999999992,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,15,High Demand,3,Standard,225.85,148.54,8,5.561520000000001,-2.4384799999999993,18.507679999999993,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,16,High Demand,3,Standard,225.85,148.54,8,2.04048,-5.9595199999999995,12.548159999999994,0.0,18.067999999999998,0.0,-64.7806,0.0,-0.0,0.0
6,7,17,High Demand,3,Peak,752.5,490.27,8,0.0,-8.0,4.548159999999994,0.0,60.2,0.0,-64.7806,0.0,-0.0,0.0
6,7,18,High Demand,3,Peak,752.5,490.27,5,0.0,-5.0,0.0,-0.451840000000006,37.625,-0.451840000000006,-65.23244000000001,0.0,3.4000960000000453,0.0
6,7,19,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,0.0,-1.0,2.2584999999999997,-1.0,-66.23244000000001,0.0,2.2584999999999997,0.0
6,7,20,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,0.0,-1.0,2.2584999999999997,-1.0,-67.23244000000001,0.0,2.2584999999999997,0.0
6,7,21,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,0.0,-1.0,2.2584999999999997,-1.0,-68.23244000000001,0.0,2.2584999999999997,0.0
6,7,22,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-69.23244000000001,0.0,1.3269,0.0
6,7,23,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-70.23244000000001,0.0,1.3269,0.0
6,8,0,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-71.23244000000001,0.0,1.3269,0.0
6,8,1,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-72.23244000000001,0.0,1.3269,0.0
6,8,2,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-73.23244000000001,0.0,1.3269,0.0
6,8,3,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-74.23244000000001,0.0,1.3269,0.0
6,8,4,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-75.23244000000001,0.0,1.3269,0.0
6,8,5,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,0.0,-1.0,1.3269,-1.0,-76.23244000000001,0.0,1.3269,0.0
6,8,6,High Demand,4,Peak,752.5,490.27,1,0.0,-1.0,0.0,-1.0,7.525,-1.0,-77.23244000000001,0.0,7.525,0.0
6,8,7,High Demand,4,Peak,752.5,490.27,5,0.0,-5.0,0.0,-5.0,37.625,-5.0,-82.23244000000001,0.0,37.625,0.0
6,8,8,High Demand,4,Peak,752.5,490.27,8,3.3061200000000004,-4.69388,0.0,-4.69388,60.2,-4.69388,-86.92632,0.0,35.321447,0.0
6,8,9,High Demand,4,Standard,225.85,148.54,8,12.530119999999998,4.530119999999998,4.530119999999998,0.0,18.067999999999998,0.0,-86.92632,0.0,-0.0,0.0
6,8,10,High Demand,4,Standard,225.85,148.54,8,7.094,-0.9059999999999997,3.6241199999999987,0.0,18.067999999999998,0.0,-86.92632,0.0,-0.0,0.0
6,8,11,High Demand,4,Standard,225.85,148.54,8,8.83832,0.8383199999999995,4.462439999999998,0.0,18.067999999999998,0.0,-86.92632,0.0,-0.0,0.0
